timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-14T13:54:34.326917,3,3,0,0,0,stage
2026-02-14T13:54:37.174210,3,3,0,0,0,stage
2026-02-14T13:54:38.822412,3,3,0,0,0,stage
2026-02-14T13:54:39.276537,3,3,0,0,0,stage
2026-02-14T13:54:39.329039,3,3,0,0,0,stage
2026-02-14T13:54:42.177556,3,3,0,0,0,stage
2026-02-14T13:54:43.825858,3,3,0,0,0,stage
2026-02-14T13:54:44.281048,3,3,0,0,0,stage
2026-02-14T13:54:44.331419,3,3,0,0,0,stage
2026-02-14T13:54:47.180767,3,3,0,0,0,stage
2026-02-14T13:54:48.828955,3,3,0,0,0,stage
2026-02-14T13:54:49.283057,3,3,0,0,0,stage
2026-02-14T13:54:49.334396,3,3,0,0,0,stage
2026-02-14T13:54:52.183378,3,3,0,0,0,stage
2026-02-14T13:54:53.831609,3,3,0,0,0,stage
2026-02-14T13:54:54.285092,3,3,0,0,0,stage
2026-02-14T13:54:54.336073,3,3,0,0,0,stage
2026-02-14T13:54:57.186544,3,3,0,0,0,stage
2026-02-14T13:54:58.834645,3,3,0,0,0,stage
2026-02-14T13:54:59.287230,3,3,0,0,0,stage
2026-02-14T13:54:59.340506,3,3,0,0,0,stage
2026-02-14T13:55:02.189484,3,3,0,0,0,stage
2026-02-14T13:55:03.837152,3,3,0,0,0,stage
2026-02-14T13:55:04.289556,3,3,0,0,0,stage
2026-02-14T13:55:04.343873,3,3,0,0,0,stage
2026-02-14T13:55:07.192332,3,3,0,0,0,stage
2026-02-14T13:55:08.839811,3,3,0,0,0,stage
2026-02-14T13:55:09.292536,3,3,0,0,0,stage
2026-02-14T13:55:09.348961,3,3,0,0,0,stage
2026-02-14T13:55:12.194630,3,3,0,0,0,stage
2026-02-14T13:55:13.843388,3,3,0,0,0,stage
2026-02-14T13:55:14.295659,3,3,0,0,0,stage
2026-02-14T13:55:14.352231,3,3,0,0,0,stage
2026-02-14T13:55:17.196580,3,3,0,0,0,stage
2026-02-14T13:55:18.846091,3,3,0,0,0,stage
2026-02-14T13:55:19.299702,3,3,0,0,0,stage
2026-02-14T13:55:19.354209,3,3,0,0,0,stage
2026-02-14T13:55:22.199147,3,3,0,0,0,stage
2026-02-14T13:55:23.850126,3,3,0,0,0,stage
2026-02-14T13:55:24.301600,3,3,0,0,0,stage
2026-02-14T13:55:24.356977,3,3,0,0,0,stage
2026-02-14T13:55:27.200888,3,3,0,0,0,stage
2026-02-14T13:55:28.852577,3,3,0,0,0,stage
2026-02-14T13:55:29.304030,3,3,0,0,0,stage
2026-02-14T13:55:29.359457,3,3,0,0,0,stage
2026-02-14T13:55:32.203599,3,3,0,0,0,stage
2026-02-14T13:55:33.855013,3,3,0,0,0,stage
2026-02-14T13:55:34.307527,3,3,0,0,0,stage
2026-02-14T13:55:34.361917,3,3,0,0,0,stage
2026-02-14T13:55:37.206783,3,3,0,0,0,stage
2026-02-14T13:55:38.857253,3,3,0,0,0,stage
2026-02-14T13:55:39.310346,3,3,0,0,0,stage
2026-02-14T13:55:39.365005,3,3,0,0,0,stage
2026-02-14T13:55:42.209845,3,3,0,0,0,stage
2026-02-14T13:55:43.859374,3,3,0,0,0,stage
2026-02-14T13:55:44.312953,3,3,0,0,0,stage
2026-02-14T13:55:44.367904,3,3,0,0,0,stage
2026-02-14T13:55:47.212696,3,3,0,0,0,stage
2026-02-14T13:55:48.862033,3,3,0,0,0,stage
2026-02-14T13:55:49.315742,3,3,0,0,0,stage
2026-02-14T13:55:49.371366,3,3,0,0,0,stage
2026-02-14T13:55:52.215697,3,3,0,0,0,stage
2026-02-14T13:55:53.864955,3,3,0,0,0,stage
2026-02-14T13:55:54.318479,3,3,0,0,0,stage
2026-02-14T13:55:54.374273,3,3,0,0,0,stage
2026-02-14T13:55:57.218481,3,3,0,0,0,stage
2026-02-14T13:55:58.867920,3,3,0,0,0,stage
2026-02-14T13:55:59.320510,3,3,0,0,0,stage
2026-02-14T13:55:59.377298,3,3,0,0,0,stage
2026-02-14T13:56:02.222441,3,3,0,0,0,stage
2026-02-14T13:56:03.870241,3,3,0,0,0,stage
2026-02-14T13:56:04.323002,3,3,0,0,0,stage
2026-02-14T13:56:04.380075,3,3,0,0,0,stage
2026-02-14T13:56:07.224918,3,3,0,0,0,stage
2026-02-14T13:56:08.872738,3,3,0,0,0,stage
2026-02-14T13:56:09.325681,3,3,0,0,0,stage
2026-02-14T13:56:09.382292,3,3,0,0,0,stage
2026-02-14T13:56:12.226795,3,3,0,0,0,stage
2026-02-14T13:56:13.875042,3,3,0,0,0,stage
2026-02-14T13:56:14.328621,3,3,0,0,0,stage
2026-02-14T13:56:14.383940,3,3,0,0,0,stage
2026-02-14T13:56:17.229626,3,3,0,0,0,stage
2026-02-14T13:56:18.876487,3,3,0,0,0,stage
2026-02-14T13:56:19.330730,3,3,0,0,0,stage
2026-02-14T13:56:19.385432,3,3,0,0,0,stage
2026-02-14T13:56:22.233021,3,3,0,0,0,stage
2026-02-14T13:56:23.878895,3,3,0,0,0,stage
2026-02-14T13:56:24.332922,3,3,0,0,0,stage
2026-02-14T13:56:24.388545,3,3,0,0,0,stage
2026-02-14T13:56:27.235997,3,3,0,0,0,stage
2026-02-14T13:56:28.881544,3,3,0,0,0,stage
2026-02-14T13:56:29.335349,3,3,0,0,0,stage
2026-02-14T13:56:29.391241,3,3,0,0,0,stage
2026-02-14T13:56:32.237953,3,3,0,0,0,stage
2026-02-14T13:56:33.883369,3,3,0,0,0,stage
2026-02-14T13:56:34.336845,3,3,0,0,0,stage
2026-02-14T13:56:34.393650,3,3,0,0,0,stage
2026-02-14T13:56:37.240747,3,3,0,0,0,stage
2026-02-14T13:56:38.886770,3,3,0,0,0,stage
2026-02-14T13:56:39.339216,3,3,0,0,0,stage
2026-02-14T13:56:39.396005,3,3,0,0,0,stage
2026-02-14T13:56:42.242659,3,3,0,0,0,stage
2026-02-14T13:56:43.889865,3,3,0,0,0,stage
2026-02-14T13:56:44.342253,3,3,0,0,0,stage
2026-02-14T13:56:44.398262,3,3,0,0,0,stage
2026-02-14T13:56:47.245569,3,3,0,0,0,stage
2026-02-14T13:56:48.891941,3,3,0,0,0,stage
2026-02-14T13:56:49.347152,3,3,0,0,0,stage
2026-02-14T13:56:49.403290,3,3,0,0,0,stage
2026-02-14T13:56:52.248901,3,3,0,0,0,stage
2026-02-14T13:56:53.894377,3,3,0,0,0,stage
2026-02-14T13:56:54.349394,3,3,0,0,0,stage
2026-02-14T13:56:54.404997,3,3,0,0,0,stage
2026-02-14T13:56:57.252607,3,3,0,0,0,stage
2026-02-14T13:56:58.898698,3,3,0,0,0,stage
2026-02-14T13:56:59.353133,3,3,0,0,0,stage
2026-02-14T13:56:59.408238,3,3,0,0,0,stage
2026-02-14T13:57:02.255013,3,3,0,0,0,stage
2026-02-14T13:57:03.902624,3,3,0,0,0,stage
2026-02-14T13:57:04.356273,3,3,0,0,0,stage
2026-02-14T13:57:04.411284,3,3,0,0,0,stage
2026-02-14T13:57:07.258958,3,3,0,0,0,stage
2026-02-14T13:57:08.906046,3,3,0,0,0,stage
2026-02-14T13:57:09.359304,3,3,0,0,0,stage
2026-02-14T13:57:09.414041,3,3,0,0,0,stage
2026-02-14T13:57:12.261372,3,3,0,0,0,stage
2026-02-14T13:57:13.908277,3,3,0,0,0,stage
2026-02-14T13:57:14.362678,3,3,0,0,0,stage
2026-02-14T13:57:14.417232,3,3,0,0,0,stage
2026-02-14T13:57:17.264119,3,3,0,0,0,stage
2026-02-14T13:57:18.911077,3,3,0,0,0,stage
2026-02-14T13:57:19.365909,3,3,0,0,0,stage
2026-02-14T13:57:19.420101,3,3,0,0,0,stage
2026-02-14T13:57:22.266087,3,3,0,0,0,stage
2026-02-14T13:57:23.914919,3,3,0,0,0,stage
2026-02-14T13:57:24.367935,3,3,0,0,0,stage
2026-02-14T13:57:24.422789,3,3,0,0,0,stage
2026-02-14T13:57:27.267603,3,3,0,0,0,stage
2026-02-14T13:57:28.919369,3,3,0,0,0,stage
2026-02-14T13:57:29.371642,3,3,0,0,0,stage
2026-02-14T13:57:29.425691,3,3,0,0,0,stage
2026-02-14T13:57:32.269545,3,3,0,0,0,stage
2026-02-14T13:57:33.921712,3,3,0,0,0,stage
2026-02-14T13:57:34.375015,3,3,0,0,0,stage
2026-02-14T13:57:34.427990,3,3,0,0,0,stage
2026-02-14T13:57:37.271441,3,3,0,0,0,stage
2026-02-14T13:57:38.924525,3,3,0,0,0,stage
2026-02-14T13:57:39.377056,3,3,0,0,0,stage
2026-02-14T13:57:39.430024,3,3,0,0,0,stage
2026-02-14T13:57:42.273675,3,3,0,0,0,stage
2026-02-14T13:57:43.926684,3,3,0,0,0,stage
2026-02-14T13:57:44.379192,3,3,0,0,0,stage
2026-02-14T13:57:44.432086,3,3,0,0,0,stage
2026-02-14T13:57:47.275289,3,3,0,0,0,stage
2026-02-14T13:57:48.929063,3,3,0,0,0,stage
2026-02-14T13:57:49.381519,3,3,0,0,0,stage
2026-02-14T13:57:49.433955,3,3,0,0,0,stage
2026-02-14T13:57:52.278396,3,3,0,0,0,stage
2026-02-14T13:57:53.931328,3,3,0,0,0,stage
2026-02-14T13:57:54.384787,3,3,0,0,0,stage
2026-02-14T13:57:54.436491,3,3,0,0,0,stage
2026-02-14T13:57:57.280914,3,3,0,0,0,stage
2026-02-14T13:57:58.936961,3,3,0,0,0,stage
2026-02-14T13:57:59.387303,3,3,0,0,0,stage
2026-02-14T13:57:59.438993,3,3,0,0,0,stage
2026-02-14T13:58:02.283253,3,3,0,0,0,stage
2026-02-14T13:58:03.938528,3,3,0,0,0,stage
2026-02-14T13:58:07.285332,3,3,0,0,0,stage
2026-02-14T13:58:08.942312,3,3,0,0,0,stage
2026-02-14T13:58:12.286826,3,3,0,0,0,stage
2026-02-14T13:58:13.945123,3,3,0,0,0,stage
2026-02-14T13:58:17.289159,3,3,0,0,0,stage
2026-02-14T13:58:18.018956,3,3,0,0,0,stage
2026-02-14T13:58:18.049665,3,3,0,0,0,stage
2026-02-14T13:58:18.947976,3,3,0,0,0,stage
2026-02-14T13:58:22.291091,3,3,0,0,0,stage
2026-02-14T13:58:23.021219,3,3,0,0,0,stage
2026-02-14T13:58:23.051772,3,3,0,0,0,stage
2026-02-14T13:58:23.950086,3,3,0,0,0,stage
2026-02-14T13:58:27.293228,3,3,0,0,0,stage
2026-02-14T13:58:28.951405,3,3,0,0,0,stage
2026-02-14T13:58:33.953177,3,3,0,0,0,stage
2026-02-14T13:58:38.078973,3,3,0,0,0,stage
2026-02-14T13:58:38.955427,3,3,0,0,0,stage
2026-02-14T13:58:43.080481,3,3,0,0,0,stage
2026-02-14T13:58:43.956818,3,3,0,0,0,stage
2026-02-14T13:58:48.082064,3,3,0,0,0,stage
2026-02-14T13:58:48.958460,3,3,0,0,0,stage
2026-02-14T13:58:53.083473,3,3,0,0,0,stage
2026-02-14T13:58:53.959802,3,3,0,0,0,stage
2026-02-14T13:58:54.139718,3,3,0,0,0,stage
2026-02-14T13:58:58.086578,3,3,0,0,0,stage
2026-02-14T13:58:58.962071,3,3,0,0,0,stage
2026-02-14T13:58:59.141829,3,3,0,0,0,stage
2026-02-14T13:59:03.088742,3,3,0,0,0,stage
2026-02-14T13:59:03.964167,3,3,0,0,0,stage
2026-02-14T13:59:03.974157,3,3,0,0,0,stage
2026-02-14T13:59:04.143307,3,3,0,0,0,stage
2026-02-14T13:59:08.090725,3,3,0,0,0,stage
2026-02-14T13:59:08.965899,3,3,0,0,0,stage
2026-02-14T13:59:08.976152,3,3,0,0,0,stage
2026-02-14T13:59:09.145316,3,3,0,0,0,stage
2026-02-14T13:59:13.092870,3,3,0,0,0,stage
2026-02-14T13:59:13.967381,3,3,0,0,0,stage
2026-02-14T13:59:13.977815,3,3,0,0,0,stage
2026-02-14T13:59:14.146996,3,3,0,0,0,stage
2026-02-14T13:59:18.095306,3,3,0,0,0,stage
2026-02-14T13:59:18.968763,3,3,0,0,0,stage
2026-02-14T13:59:18.979800,3,3,0,0,0,stage
2026-02-14T13:59:19.148864,3,3,0,0,0,stage
2026-02-14T13:59:23.098357,3,3,0,0,0,stage
2026-02-14T13:59:23.970639,3,3,0,0,0,stage
2026-02-14T13:59:23.982191,3,3,0,0,0,stage
2026-02-14T13:59:24.151159,3,3,0,0,0,stage
2026-02-14T13:59:28.100894,3,3,0,0,0,stage
2026-02-14T13:59:28.973890,3,3,0,0,0,stage
2026-02-14T13:59:28.986545,3,3,0,0,0,stage
2026-02-14T13:59:29.152599,3,3,0,0,0,stage
2026-02-14T13:59:33.105078,3,3,0,0,0,stage
2026-02-14T13:59:33.976375,3,3,0,0,0,stage
2026-02-14T13:59:33.988327,3,3,0,0,0,stage
2026-02-14T13:59:34.154992,3,3,0,0,0,stage
2026-02-14T13:59:38.109330,3,3,0,0,0,stage
2026-02-14T13:59:38.978523,3,3,0,0,0,stage
2026-02-14T13:59:38.990838,3,3,0,0,0,stage
2026-02-14T13:59:39.156975,3,3,0,0,0,stage
2026-02-14T13:59:43.113191,3,3,0,0,0,stage
2026-02-14T13:59:43.981915,3,3,0,0,0,stage
2026-02-14T13:59:43.993500,3,3,0,0,0,stage
2026-02-14T13:59:44.159013,3,3,0,0,0,stage
2026-02-14T13:59:48.116893,3,3,0,0,0,stage
2026-02-14T13:59:48.984274,3,3,0,0,0,stage
2026-02-14T13:59:48.995706,3,3,0,0,0,stage
2026-02-14T13:59:49.161008,3,3,0,0,0,stage
2026-02-14T13:59:53.120642,3,3,0,0,0,stage
2026-02-14T13:59:53.988261,3,3,0,0,0,stage
2026-02-14T13:59:53.999438,3,3,0,0,0,stage
2026-02-14T13:59:54.163215,3,3,0,0,0,stage
2026-02-14T13:59:58.124708,3,3,0,0,0,stage
2026-02-14T13:59:58.990265,3,3,0,0,0,stage
2026-02-14T13:59:59.001960,3,3,0,0,0,stage
2026-02-14T13:59:59.165107,3,3,0,0,0,stage
2026-02-14T14:00:03.127712,3,3,0,0,0,stage
2026-02-14T14:00:03.993186,3,3,0,0,0,stage
2026-02-14T14:00:04.004614,3,3,0,0,0,stage
2026-02-14T14:00:04.167329,3,3,0,0,0,stage
2026-02-14T14:00:08.130306,3,3,0,0,0,stage
2026-02-14T14:00:08.995523,3,3,0,0,0,stage
2026-02-14T14:00:09.006515,3,3,0,0,0,stage
2026-02-14T14:00:09.168752,3,3,0,0,0,stage
2026-02-14T14:00:13.132959,3,3,0,0,0,stage
2026-02-14T14:00:13.997698,3,3,0,0,0,stage
2026-02-14T14:00:14.008479,3,3,0,0,0,stage
